Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?b  term1  ?f  ?f  term17  ?a   => ?a  term3  ?b	0.234113712	0.092105263	0.109204368	70	760	641	?b	0.0	0.0	0.0
?b  term1  ?f  ?f  term21  ?a   => ?a  term3  ?b	0.173913043	0.167741935	0.215767635	52	310	241	?b	0.0	0.0	0.0
?a  term17  ?f  ?b  term2  ?f   => ?a  term3  ?b	0.143812709	0.133540373	0.136075949	43	322	316	?b	0.0	0.0	0.0
?b  term1  ?f  ?f  term13  ?a   => ?a  term3  ?b	0.177257525	0.118834081	0.140957447	53	446	376	?b	0.0	0.0	0.0
?b  term1  ?f  ?f  term12  ?a   => ?a  term3  ?b	0.093645485	0.097560976	0.113360324	28	287	247	?b	0.0	0.0	0.0
?b  term1  ?f  ?f  term14  ?a   => ?a  term3  ?b	0.033444816	0.107526882	0.108695652	10	93	92	?b	0.0	0.0	0.0
?b  term1  ?f  ?a  term3  ?f   => ?a  term3  ?b	0.247491639	0.100543478	0.117088608	74	736	632	?b	0.0	0.0	0.0
?b  term1  ?f  ?a  term13  ?f   => ?a  term3  ?b	0.193979933	0.1	0.124731183	58	580	465	?b	0.0	0.0	0.0
?b  term1  ?f  ?a  term12  ?f   => ?a  term3  ?b	0.163879599	0.122194514	0.145833333	49	401	336	?b	0.0	0.0	0.0
?b  term1  ?f  ?a  term21  ?f   => ?a  term3  ?b	0.10367893	0.120622568	0.151219512	31	257	205	?b	0.0	0.0	0.0
?b  term1  ?f  ?a  term24  ?f   => ?a  term3  ?b	0.010033445	0.25	0.375	3	12	8	?b	0.0	0.0	0.0
?f  term16  ?a  ?b  term22  ?f   => ?a  term3  ?b	0.277591973	0.110225764	0.116246499	83	753	714	?b	0.0	0.0	0.0
?f  term1  ?a  ?b  term14  ?f   => ?a  term3  ?b	0.030100334	0.103448276	0.132352941	9	87	68	?b	0.0	0.0	0.0
?f  term0  ?a  ?b  term14  ?f   => ?a  term3  ?b	0.023411371	0.2	0.2	7	35	35	?b	0.0	0.0	0.0
?b  term22  ?f  ?a  term7  ?f   => ?a  term3  ?b	0.304347826	0.09795479	0.107947805	91	929	843	?b	0.0	0.0	0.0
?a  term0  ?f  ?b  term14  ?f   => ?a  term3  ?b	0.016722408	0.147058824	0.15625	5	34	32	?b	0.0	0.0	0.0
?a  term16  ?f  ?b  term22  ?f   => ?a  term3  ?b	0.254180602	0.104827586	0.114630468	76	725	663	?b	0.0	0.0	0.0
?b  term14  ?f  ?a  term2  ?f   => ?a  term3  ?b	0.013377926	0.133333333	0.181818182	4	30	22	?b	0.0	0.0	0.0
?a  term10  ?f  ?b  term14  ?f   => ?a  term3  ?b	0.013377926	0.363636364	0.363636364	4	11	11	?b	0.0	0.0	0.0
?f  term2  ?a  ?b  term20  ?f   => ?a  term3  ?b	0.080267559	0.077669903	0.110091743	24	309	218	?b	0.0	0.0	0.0
?f  term10  ?a  ?b  term20  ?f   => ?a  term3  ?b	0.140468227	0.104738155	0.148409894	42	401	283	?b	0.0	0.0	0.0
?f  term11  ?a  ?b  term20  ?f   => ?a  term3  ?b	0.183946488	0.082335329	0.115062762	55	668	478	?b	0.0	0.0	0.0
?a  term1  ?f  ?b  term20  ?f   => ?a  term3  ?b	0.143812709	0.086868687	0.127596439	43	495	337	?b	0.0	0.0	0.0
?b  term20  ?f  ?a  term9  ?f   => ?a  term3  ?b	0.193979933	0.073510773	0.102473498	58	789	566	?b	0.0	0.0	0.0
?a  term11  ?f  ?b  term20  ?f   => ?a  term3  ?b	0.153846154	0.072213501	0.100877193	46	637	456	?b	0.0	0.0	0.0
?f  term10  ?a  ?b  term25  ?f   => ?a  term3  ?b	0.010033445	0.125	0.125	3	24	24	?b	0.0	0.0	0.0
?f  term11  ?a  ?b  term25  ?f   => ?a  term3  ?b	0.010033445	0.1875	0.1875	3	16	16	?b	0.0	0.0	0.0
?b  term25  ?f  ?a  term9  ?f   => ?a  term3  ?b	0.013377926	0.129032258	0.129032258	4	31	31	?b	0.0	0.0	0.0
?b  term19  ?f  ?f  term6  ?a   => ?a  term3  ?b	0.010033445	0.176470588	0.176470588	3	17	17	?b	0.0	0.0	0.0
?f  term18  ?a  ?b  term19  ?f   => ?a  term3  ?b	0.016722408	0.113636364	0.113636364	5	44	44	?b	0.0	0.0	0.0
?a  term18  ?f  ?b  term19  ?f   => ?a  term3  ?b	0.02006689	0.130434783	0.130434783	6	46	46	?b	0.0	0.0	0.0
?a  term15  ?f  ?b  term19  ?f   => ?a  term3  ?b	0.010033445	0.103448276	0.103448276	3	29	29	?b	0.0	0.0	0.0
?f  term6  ?b  ?a  term8  ?f   => ?a  term3  ?b	0.394648829	0.126745435	0.132733408	118	931	889	?b	0.0	0.0	0.0
?f  term24  ?b  ?a  term8  ?f   => ?a  term3  ?b	0.010033445	0.230769231	0.230769231	3	13	13	?b	0.0	0.0	0.0
?a  term16  ?f  ?f  term6  ?b   => ?a  term3  ?b	0.548494983	0.143231441	0.150045746	164	1145	1093	?b	0.0	0.0	0.0
?a  term16  ?f  ?f  term18  ?b   => ?a  term3  ?b	0.515050167	0.096310194	0.11882716	154	1599	1296	?b	0.0	0.0	0.0
?f  term15  ?b  ?a  term16  ?f   => ?a  term3  ?b	0.528428094	0.094328358	0.118796992	158	1675	1330	?b	0.0	0.0	0.0
?a  term16  ?f  ?f  term22  ?b   => ?a  term3  ?b	0.257525084	0.111918605	0.121835443	77	688	632	?b	0.0	0.0	0.0
?a  term16  ?f  ?f  term5  ?b   => ?a  term3  ?b	0.294314381	0.077396658	0.11311054	88	1137	778	?b	0.0	0.0	0.0
?a  term16  ?f  ?f  term24  ?b   => ?a  term3  ?b	0.010033445	0.130434783	0.130434783	3	23	23	?b	0.0	0.0	0.0
?a  term11  ?f  ?f  term3  ?b   => ?a  term3  ?b	0.618729097	0.184630739	0.184630739	185	1002	1002	?b	0.0	0.0	0.0
?a  term11  ?f  ?f  term4  ?b   => ?a  term3  ?b	0.451505017	0.141955836	0.160142349	135	951	843	?b	0.0	0.0	0.0
?a  term11  ?f  ?f  term20  ?b   => ?a  term3  ?b	0.153846154	0.070769231	0.100217865	46	650	459	?b	0.0	0.0	0.0
?a  term11  ?f  ?f  term13  ?b   => ?a  term3  ?b	0.327759197	0.107574094	0.113294798	98	911	865	?b	0.0	0.0	0.0
?a  term11  ?f  ?f  term17  ?b   => ?a  term3  ?b	0.27090301	0.079802956	0.104381443	81	1015	776	?b	0.0	0.0	0.0
?a  term11  ?f  ?f  term14  ?b   => ?a  term3  ?b	0.033444816	0.084745763	0.117647059	10	118	85	?b	0.0	0.0	0.0
?a  term11  ?f  ?f  term12  ?b   => ?a  term3  ?b	0.153846154	0.076666667	0.124324324	46	600	370	?b	0.0	0.0	0.0
?a  term11  ?f  ?f  term25  ?b   => ?a  term3  ?b	0.016722408	0.208333333	0.333333333	5	24	15	?b	0.0	0.0	0.0
?f  term6  ?b  ?a  term7  ?f   => ?a  term3  ?b	0.428093645	0.145454545	0.152380952	128	880	840	?b	0.0	0.0	0.0
?f  term11  ?b  ?a  term3  ?f   => ?a  term3  ?b	0.575250836	0.168297456	0.201405152	172	1022	854	?b	0.0	0.0	0.0
?f  term10  ?b  ?a  term3  ?f   => ?a  term3  ?b	0.37458194	0.279301746	0.289405685	112	401	387	?b	0.0	0.0	0.0
?f  term1  ?b  ?a  term3  ?f   => ?a  term3  ?b	0.280936455	0.146853147	0.166998012	84	572	503	?b	0.0	0.0	0.0
?a  term3  ?f  ?f  term9  ?b   => ?a  term3  ?b	0.277591973	0.183222958	0.25304878	83	453	328	?b	0.0	0.0	0.0
?f  term0  ?b  ?a  term3  ?f   => ?a  term3  ?b	0.200668896	0.136054422	0.181818182	60	441	330	?b	0.0	0.0	0.0
?f  term16  ?b  ?a  term18  ?f   => ?a  term3  ?b	0.575250836	0.095875139	0.117888965	172	1794	1459	?b	0.0	0.0	0.0
?a  term18  ?f  ?f  term19  ?b   => ?a  term3  ?b	0.010033445	0.107142857	0.130434783	3	28	23	?b	0.0	0.0	0.0
?a  term15  ?f  ?f  term16  ?b   => ?a  term3  ?b	0.672240803	0.111172566	0.131544503	201	1808	1528	?b	0.0	0.0	0.0
?a  term15  ?f  ?f  term7  ?b   => ?a  term3  ?b	0.498327759	0.105748758	0.11245283	149	1409	1325	?b	0.0	0.0	0.0
?a  term15  ?f  ?f  term19  ?b   => ?a  term3  ?b	0.010033445	0.107142857	0.130434783	3	28	23	?b	0.0	0.0	0.0
?a  term10  ?f  ?f  term21  ?b   => ?a  term3  ?b	0.244147157	0.143137255	0.157327586	73	510	464	?b	0.0	0.0	0.0
?a  term10  ?f  ?f  term3  ?b   => ?a  term3  ?b	0.441471572	0.140724947	0.140724947	132	938	938	?b	0.0	0.0	0.0
?a  term10  ?f  ?f  term13  ?b   => ?a  term3  ?b	0.264214047	0.104084321	0.112696148	79	759	701	?b	0.0	0.0	0.0
?a  term10  ?f  ?f  term4  ?b   => ?a  term3  ?b	0.220735786	0.102643857	0.114583333	66	643	576	?b	0.0	0.0	0.0
?a  term10  ?f  ?f  term17  ?b   => ?a  term3  ?b	0.143812709	0.072635135	0.112565445	43	592	382	?b	0.0	0.0	0.0
?a  term10  ?f  ?f  term14  ?b   => ?a  term3  ?b	0.036789298	0.122222222	0.171875	11	90	64	?b	0.0	0.0	0.0
?a  term10  ?f  ?f  term24  ?b   => ?a  term3  ?b	0.016722408	0.625	0.625	5	8	8	?b	0.0	0.0	0.0
?a  term10  ?f  ?f  term20  ?b   => ?a  term3  ?b	0.010033445	0.068181818	0.166666667	3	44	18	?b	0.0	0.0	0.0
?f  term3  ?b  ?a  term9  ?f   => ?a  term3  ?b	0.331103679	0.25	0.25	99	396	396	?b	0.0	0.0	0.0
?f  term17  ?b  ?a  term9  ?f   => ?a  term3  ?b	0.277591973	0.114640884	0.12406577	83	724	669	?b	0.0	0.0	0.0
?f  term4  ?b  ?a  term9  ?f   => ?a  term3  ?b	0.331103679	0.104651163	0.122981366	99	946	805	?b	0.0	0.0	0.0
?f  term13  ?b  ?a  term9  ?f   => ?a  term3  ?b	0.214046823	0.125984252	0.139433551	64	508	459	?b	0.0	0.0	0.0
?f  term25  ?b  ?a  term9  ?f   => ?a  term3  ?b	0.016722408	0.108695652	0.12195122	5	46	41	?b	0.0	0.0	0.0
?f  term20  ?b  ?a  term9  ?f   => ?a  term3  ?b	0.200668896	0.077821012	0.112149533	60	771	535	?b	0.0	0.0	0.0
?f  term10  ?b  ?a  term4  ?f   => ?a  term3  ?b	0.317725753	0.176579926	0.19	95	538	500	?b	0.0	0.0	0.0
?f  term0  ?b  ?a  term4  ?f   => ?a  term3  ?b	0.190635452	0.087423313	0.103074141	57	652	553	?b	0.0	0.0	0.0
?f  term1  ?b  ?a  term13  ?f   => ?a  term3  ?b	0.404682274	0.172610556	0.202341137	121	701	598	?b	0.0	0.0	0.0
?f  term10  ?b  ?a  term13  ?f   => ?a  term3  ?b	0.27090301	0.122541604	0.129807692	81	661	624	?b	0.0	0.0	0.0
?f  term0  ?b  ?a  term13  ?f   => ?a  term3  ?b	0.120401338	0.101408451	0.144578313	36	355	249	?b	0.0	0.0	0.0
?a  term13  ?f  ?f  term9  ?b   => ?a  term3  ?b	0.170568562	0.074235808	0.121718377	51	687	419	?b	0.0	0.0	0.0
?a  term13  ?f  ?f  term2  ?b   => ?a  term3  ?b	0.100334448	0.101010101	0.115384615	30	297	260	?b	0.0	0.0	0.0
?a  term1  ?f  ?f  term13  ?b   => ?a  term3  ?b	0.16722408	0.112107623	0.119904077	50	446	417	?b	0.0	0.0	0.0
?a  term1  ?f  ?f  term21  ?b   => ?a  term3  ?b	0.157190635	0.151612903	0.167857143	47	310	280	?b	0.0	0.0	0.0
?a  term1  ?f  ?f  term20  ?b   => ?a  term3  ?b	0.130434783	0.078313253	0.121118012	39	498	322	?b	0.0	0.0	0.0
?a  term1  ?f  ?f  term12  ?b   => ?a  term3  ?b	0.10367893	0.108013937	0.187878788	31	287	165	?b	0.0	0.0	0.0
?a  term1  ?f  ?f  term14  ?b   => ?a  term3  ?b	0.036789298	0.11827957	0.15942029	11	93	69	?b	0.0	0.0	0.0
?a  term1  ?f  ?f  term25  ?b   => ?a  term3  ?b	0.016722408	0.151515152	0.238095238	5	33	21	?b	0.0	0.0	0.0
?a  term1  ?f  ?f  term24  ?b   => ?a  term3  ?b	0.010033445	0.428571429	0.428571429	3	7	7	?b	0.0	0.0	0.0
?a  term0  ?f  ?f  term3  ?b   => ?a  term3  ?b	0.27090301	0.172707889	0.172707889	81	469	469	?b	0.0	0.0	0.0
?a  term0  ?f  ?f  term17  ?b   => ?a  term3  ?b	0.200668896	0.162162162	0.186915888	60	370	321	?b	0.0	0.0	0.0
?a  term0  ?f  ?f  term13  ?b   => ?a  term3  ?b	0.197324415	0.133484163	0.142512077	59	442	414	?b	0.0	0.0	0.0
?a  term0  ?f  ?f  term21  ?b   => ?a  term3  ?b	0.060200669	0.119205298	0.130434783	18	151	138	?b	0.0	0.0	0.0
?a  term0  ?f  ?f  term14  ?b   => ?a  term3  ?b	0.013377926	0.129032258	0.166666667	4	31	24	?b	0.0	0.0	0.0
?a  term5  ?f  ?f  term7  ?b   => ?a  term3  ?b	0.431438127	0.128871129	0.136219641	129	1001	947	?b	0.0	0.0	0.0
?f  term11  ?b  ?a  term12  ?f   => ?a  term3  ?b	0.204013378	0.085794655	0.11509434	61	711	530	?b	0.0	0.0	0.0
?f  term1  ?b  ?a  term12  ?f   => ?a  term3  ?b	0.160535117	0.129380054	0.13832853	48	371	347	?b	0.0	0.0	0.0
?a  term12  ?f  ?f  term2  ?b   => ?a  term3  ?b	0.113712375	0.134920635	0.167487685	34	252	203	?b	0.0	0.0	0.0
?f  term0  ?b  ?a  term12  ?f   => ?a  term3  ?b	0.107023411	0.095808383	0.112280702	32	334	285	?b	0.0	0.0	0.0
?f  term1  ?b  ?a  term17  ?f   => ?a  term3  ?b	0.214046823	0.092753623	0.105436573	64	690	607	?b	0.0	0.0	0.0
?f  term0  ?b  ?a  term17  ?f   => ?a  term3  ?b	0.10367893	0.111510791	0.12704918	31	278	244	?b	0.0	0.0	0.0
?f  term10  ?b  ?a  term17  ?f   => ?a  term3  ?b	0.197324415	0.093650794	0.1	59	630	590	?b	0.0	0.0	0.0
?a  term6  ?f  ?f  term7  ?b   => ?a  term3  ?b	0.301003344	0.093167702	0.100783875	90	966	893	?b	0.0	0.0	0.0
?f  term13  ?b  ?a  term2  ?f   => ?a  term3  ?b	0.150501672	0.115979381	0.118733509	45	388	379	?b	0.0	0.0	0.0
?a  term2  ?f  ?f  term3  ?b   => ?a  term3  ?b	0.143812709	0.157509158	0.157509158	43	273	273	?b	0.0	0.0	0.0
?f  term17  ?b  ?a  term2  ?f   => ?a  term3  ?b	0.123745819	0.111782477	0.145669291	37	331	254	?b	0.0	0.0	0.0
?f  term12  ?b  ?a  term2  ?f   => ?a  term3  ?b	0.100334448	0.163043478	0.291262136	30	184	103	?b	0.0	0.0	0.0
?a  term2  ?f  ?f  term21  ?b   => ?a  term3  ?b	0.053511706	0.108843537	0.115107914	16	147	139	?b	0.0	0.0	0.0
?f  term14  ?b  ?a  term2  ?f   => ?a  term3  ?b	0.046822742	0.175	0.259259259	14	80	54	?b	0.0	0.0	0.0
?f  term11  ?b  ?a  term21  ?f   => ?a  term3  ?b	0.150501672	0.110837438	0.138888889	45	406	324	?b	0.0	0.0	0.0
?f  term1  ?b  ?a  term21  ?f   => ?a  term3  ?b	0.123745819	0.111782477	0.128919861	37	331	287	?b	0.0	0.0	0.0
?a  term21  ?f  ?f  term9  ?b   => ?a  term3  ?b	0.096989967	0.114173228	0.172619048	29	254	168	?b	0.0	0.0	0.0
?f  term2  ?b  ?a  term21  ?f   => ?a  term3  ?b	0.030100334	0.102272727	0.1125	9	88	80	?b	0.0	0.0	0.0
?f  term16  ?b  ?a  term22  ?f   => ?a  term3  ?b	0.314381271	0.124833997	0.151857835	94	753	619	?b	0.0	0.0	0.0
?f  term0  ?b  ?a  term21  ?f   => ?a  term3  ?b	0.056856187	0.195402299	0.223684211	17	87	76	?b	0.0	0.0	0.0
?a  term22  ?f  ?f  term8  ?b   => ?a  term3  ?b	0.173913043	0.096654275	0.139784946	52	538	372	?b	0.0	0.0	0.0
?a  term19  ?f  ?f  term6  ?b   => ?a  term3  ?b	0.02006689	0.352941176	0.375	6	17	16	?b	0.0	0.0	0.0
?f  term10  ?b  ?a  term14  ?f   => ?a  term3  ?b	0.043478261	0.136842105	0.168831169	13	95	77	?b	0.0	0.0	0.0
?f  term11  ?b  ?a  term14  ?f   => ?a  term3  ?b	0.040133779	0.101694915	0.12244898	12	118	98	?b	0.0	0.0	0.0
?f  term10  ?b  ?a  term20  ?f   => ?a  term3  ?b	0.160535117	0.119700748	0.129380054	48	401	371	?b	0.0	0.0	0.0
?f  term2  ?b  ?a  term24  ?f   => ?a  term3  ?b	0.010033445	0.25	0.5	3	12	6	?b	0.0	0.0	0.0
?f  term18  ?b  ?a  term19  ?f   => ?a  term3  ?b	0.02006689	0.136363636	0.162162162	6	44	37	?b	0.0	0.0	0.0
?f  term1  ?b  ?a  term14  ?f   => ?a  term3  ?b	0.046822742	0.16091954	0.17721519	14	87	79	?b	0.0	0.0	0.0
?f  term1  ?b  ?a  term20  ?f   => ?a  term3  ?b	0.137123746	0.098795181	0.109042553	41	415	376	?b	0.0	0.0	0.0
?e  term16  ?b  ?e  term22  ?a   => ?a  term3  ?b	0.287625418	0.117486339	0.143094842	86	732	601	?b	0.0	0.0	0.0
?e  term16  ?b  ?e  term6  ?a   => ?a  term3  ?b	0.468227425	0.151843818	0.176767677	140	922	792	?b	0.0	0.0	0.0
?e  term15  ?a  ?e  term16  ?b   => ?a  term3  ?b	0.591973244	0.084567606	0.106051528	177	2093	1669	?b	0.0	0.0	0.0
?e  term16  ?b  ?e  term18  ?a   => ?a  term3  ?b	0.461538462	0.081272085	0.101247249	138	1698	1363	?b	0.0	0.0	0.0
?e  term16  ?b  ?e  term24  ?a   => ?a  term3  ?b	0.016722408	0.217391304	0.227272727	5	23	22	?b	0.0	0.0	0.0
?e  term11  ?a  ?e  term3  ?b   => ?a  term3  ?b	0.591973244	0.165266106	0.165266106	177	1071	1071	?b	0.0	0.0	0.0
?e  term10  ?a  ?e  term3  ?b   => ?a  term3  ?b	0.351170569	0.199619772	0.199619772	105	526	526	?b	0.0	0.0	0.0
?e  term0  ?a  ?e  term3  ?b   => ?a  term3  ?b	0.264214047	0.170995671	0.170995671	79	462	462	?b	0.0	0.0	0.0
?e  term1  ?a  ?e  term3  ?b   => ?a  term3  ?b	0.264214047	0.120980092	0.120980092	79	653	653	?b	0.0	0.0	0.0
?e  term3  ?b  ?e  term9  ?a   => ?a  term3  ?b	0.244147157	0.126736111	0.126736111	73	576	576	?b	0.0	0.0	0.0
?e  term10  ?a  ?e  term4  ?b   => ?a  term3  ?b	0.344481605	0.180385289	0.208502024	103	571	494	?b	0.0	0.0	0.0
?e  term11  ?a  ?e  term4  ?b   => ?a  term3  ?b	0.361204013	0.103547459	0.121348315	108	1043	890	?b	0.0	0.0	0.0
?e  term1  ?a  ?e  term4  ?b   => ?a  term3  ?b	0.244147157	0.091478697	0.110438729	73	798	661	?b	0.0	0.0	0.0
?e  term11  ?b  ?e  term3  ?a   => ?a  term3  ?b	0.52173913	0.145658263	0.178489703	156	1071	874	?b	0.0	0.0	0.0
?e  term11  ?b  ?e  term4  ?a   => ?a  term3  ?b	0.301003344	0.086289549	0.107913669	90	1043	834	?b	0.0	0.0	0.0
?e  term11  ?b  ?e  term21  ?a   => ?a  term3  ?b	0.180602007	0.122727273	0.158357771	54	440	341	?b	0.0	0.0	0.0
?e  term11  ?b  ?e  term13  ?a   => ?a  term3  ?b	0.301003344	0.114649682	0.136986301	90	785	657	?b	0.0	0.0	0.0
?e  term11  ?b  ?e  term17  ?a   => ?a  term3  ?b	0.301003344	0.079435128	0.100111235	90	1133	899	?b	0.0	0.0	0.0
?e  term1  ?b  ?e  term17  ?a   => ?a  term3  ?b	0.324414716	0.128476821	0.146969697	97	755	660	?b	0.0	0.0	0.0
?e  term1  ?b  ?e  term3  ?a   => ?a  term3  ?b	0.25083612	0.114854518	0.127118644	75	653	590	?b	0.0	0.0	0.0
?e  term1  ?b  ?e  term13  ?a   => ?a  term3  ?b	0.301003344	0.141065831	0.157894737	90	638	570	?b	0.0	0.0	0.0
?e  term1  ?b  ?e  term21  ?a   => ?a  term3  ?b	0.200668896	0.165289256	0.199335548	60	363	301	?b	0.0	0.0	0.0
?e  term1  ?b  ?e  term12  ?a   => ?a  term3  ?b	0.180602007	0.145552561	0.154727794	54	371	349	?b	0.0	0.0	0.0
?e  term1  ?b  ?e  term20  ?a   => ?a  term3  ?b	0.150501672	0.092975207	0.104651163	45	484	430	?b	0.0	0.0	0.0
?e  term1  ?b  ?e  term14  ?a   => ?a  term3  ?b	0.08361204	0.198412698	0.2	25	126	125	?b	0.0	0.0	0.0
?e  term0  ?b  ?e  term3  ?a   => ?a  term3  ?b	0.210702341	0.136363636	0.171662125	63	462	367	?b	0.0	0.0	0.0
?e  term0  ?b  ?e  term13  ?a   => ?a  term3  ?b	0.204013378	0.127083333	0.160526316	61	480	380	?b	0.0	0.0	0.0
?e  term0  ?b  ?e  term4  ?a   => ?a  term3  ?b	0.210702341	0.095022624	0.113513514	63	663	555	?b	0.0	0.0	0.0
?e  term0  ?b  ?e  term17  ?a   => ?a  term3  ?b	0.123745819	0.108187135	0.126279863	37	342	293	?b	0.0	0.0	0.0
?e  term0  ?b  ?e  term21  ?a   => ?a  term3  ?b	0.066889632	0.135135135	0.163934426	20	148	122	?b	0.0	0.0	0.0
?e  term0  ?b  ?e  term12  ?a   => ?a  term3  ?b	0.043478261	0.083870968	0.1015625	13	155	128	?b	0.0	0.0	0.0
?e  term0  ?a  ?e  term17  ?b   => ?a  term3  ?b	0.137123746	0.119883041	0.136666667	41	342	300	?b	0.0	0.0	0.0
?e  term1  ?a  ?e  term17  ?b   => ?a  term3  ?b	0.284280936	0.112582781	0.140495868	85	755	605	?b	0.0	0.0	0.0
?e  term10  ?a  ?e  term17  ?b   => ?a  term3  ?b	0.214046823	0.095952024	0.125	64	667	512	?b	0.0	0.0	0.0
?e  term11  ?a  ?e  term17  ?b   => ?a  term3  ?b	0.37458194	0.098852604	0.122404372	112	1133	915	?b	0.0	0.0	0.0
?e  term17  ?b  ?e  term2  ?a   => ?a  term3  ?b	0.117056856	0.091145833	0.103857567	35	384	337	?b	0.0	0.0	0.0
?e  term15  ?b  ?e  term7  ?a   => ?a  term3  ?b	0.454849498	0.096113074	0.124885216	136	1415	1089	?b	0.0	0.0	0.0
?e  term18  ?b  ?e  term7  ?a   => ?a  term3  ?b	0.347826087	0.091308165	0.117117117	104	1139	888	?b	0.0	0.0	0.0
?e  term16  ?a  ?e  term18  ?b   => ?a  term3  ?b	0.508361204	0.089517079	0.110948905	152	1698	1370	?b	0.0	0.0	0.0
?e  term6  ?b  ?e  term7  ?a   => ?a  term3  ?b	0.294314381	0.123769339	0.129032258	88	711	682	?b	0.0	0.0	0.0
?e  term6  ?b  ?e  term8  ?a   => ?a  term3  ?b	0.267558528	0.110344828	0.117647059	80	725	680	?b	0.0	0.0	0.0
?e  term16  ?a  ?e  term6  ?b   => ?a  term3  ?b	0.47826087	0.155097614	0.161217587	143	922	887	?b	0.0	0.0	0.0
?e  term6  ?a  ?e  term7  ?b   => ?a  term3  ?b	0.2909699	0.122362869	0.129464286	87	711	672	?b	0.0	0.0	0.0
?e  term15  ?a  ?e  term7  ?b   => ?a  term3  ?b	0.454849498	0.096113074	0.103816794	136	1415	1310	?b	0.0	0.0	0.0
?e  term5  ?a  ?e  term7  ?b   => ?a  term3  ?b	0.244147157	0.099863201	0.106881406	73	731	683	?b	0.0	0.0	0.0
?e  term24  ?a  ?e  term7  ?b   => ?a  term3  ?b	0.02006689	0.545454545	0.545454545	6	11	11	?b	0.0	0.0	0.0
?e  term10  ?b  ?e  term4  ?a   => ?a  term3  ?b	0.341137124	0.178633975	0.195402299	102	571	522	?b	0.0	0.0	0.0
?e  term10  ?b  ?e  term17  ?a   => ?a  term3  ?b	0.220735786	0.098950525	0.105095541	66	667	628	?b	0.0	0.0	0.0
?e  term10  ?b  ?e  term13  ?a   => ?a  term3  ?b	0.220735786	0.120879121	0.127659574	66	546	517	?b	0.0	0.0	0.0
?e  term10  ?b  ?e  term20  ?a   => ?a  term3  ?b	0.173913043	0.12037037	0.13164557	52	432	395	?b	0.0	0.0	0.0
?e  term10  ?b  ?e  term12  ?a   => ?a  term3  ?b	0.153846154	0.110047847	0.124324324	46	418	370	?b	0.0	0.0	0.0
?e  term10  ?b  ?e  term21  ?a   => ?a  term3  ?b	0.096989967	0.101045296	0.106227106	29	287	273	?b	0.0	0.0	0.0
?e  term10  ?b  ?e  term25  ?a   => ?a  term3  ?b	0.016722408	0.384615385	0.384615385	5	13	13	?b	0.0	0.0	0.0
?e  term2  ?b  ?e  term7  ?a   => ?a  term3  ?b	0.150501672	0.083179298	0.100222717	45	541	449	?b	0.0	0.0	0.0
?e  term13  ?a  ?e  term2  ?b   => ?a  term3  ?b	0.08361204	0.132275132	0.144508671	25	189	173	?b	0.0	0.0	0.0
?e  term2  ?b  ?e  term21  ?a   => ?a  term3  ?b	0.040133779	0.111111111	0.121212121	12	108	99	?b	0.0	0.0	0.0
?e  term12  ?a  ?e  term2  ?b   => ?a  term3  ?b	0.033444816	0.099009901	0.112359551	10	101	89	?b	0.0	0.0	0.0
?e  term1  ?a  ?e  term21  ?b   => ?a  term3  ?b	0.177257525	0.14600551	0.162079511	53	363	327	?b	0.0	0.0	0.0
?e  term11  ?a  ?e  term21  ?b   => ?a  term3  ?b	0.237458194	0.161363636	0.170673077	71	440	416	?b	0.0	0.0	0.0
?e  term0  ?a  ?e  term21  ?b   => ?a  term3  ?b	0.056856187	0.114864865	0.125	17	148	136	?b	0.0	0.0	0.0
?e  term2  ?a  ?e  term21  ?b   => ?a  term3  ?b	0.050167224	0.138888889	0.138888889	15	108	108	?b	0.0	0.0	0.0
?e  term1  ?a  ?e  term13  ?b   => ?a  term3  ?b	0.264214047	0.123824451	0.128874388	79	638	613	?b	0.0	0.0	0.0
?e  term11  ?a  ?e  term13  ?b   => ?a  term3  ?b	0.294314381	0.112101911	0.119565217	88	785	736	?b	0.0	0.0	0.0
?e  term10  ?a  ?e  term13  ?b   => ?a  term3  ?b	0.227424749	0.124542125	0.13229572	68	546	514	?b	0.0	0.0	0.0
?e  term0  ?a  ?e  term13  ?b   => ?a  term3  ?b	0.214046823	0.133333333	0.144469526	64	480	443	?b	0.0	0.0	0.0
?e  term13  ?b  ?e  term2  ?a   => ?a  term3  ?b	0.100334448	0.158730159	0.175438596	30	189	171	?b	0.0	0.0	0.0
?e  term11  ?a  ?e  term20  ?b   => ?a  term3  ?b	0.183946488	0.082582583	0.120350109	55	666	457	?b	0.0	0.0	0.0
?e  term10  ?a  ?e  term20  ?b   => ?a  term3  ?b	0.160535117	0.111111111	0.156862745	48	432	306	?b	0.0	0.0	0.0
?e  term1  ?a  ?e  term20  ?b   => ?a  term3  ?b	0.117056856	0.07231405	0.126811594	35	484	276	?b	0.0	0.0	0.0
?e  term10  ?b  ?e  term3  ?a   => ?a  term3  ?b	0.357859532	0.203422053	0.20696325	107	526	517	?b	0.0	0.0	0.0
?e  term6  ?a  ?e  term8  ?b   => ?a  term3  ?b	0.277591973	0.114482759	0.160541586	83	725	517	?b	0.0	0.0	0.0
